Chain;Brand;Week;UnitSales;PricePU;PricePL;BasePricePU;BasePricePL;FeatOnly;DispOnly;FeatDisp
Plus;Slimpie;wk 28 20;8562;1.69;2.91;1.68;2.9;0;0;0
Plus;Slimpie;wk 29 20;8726;1.69;2.91;1.69;2.91;0;0;0
Plus;Slimpie;wk 30 20;8994;1.69;2.91;1.69;2.92;0;0;0
Plus;Slimpie;wk 31 20;9415;1.68;2.9;1.69;2.91;0;0;0
Plus;Slimpie;wk 32 20;12183;1.69;2.91;1.69;2.91;0;3;0
Plus;Slimpie;wk 33 20;14230;1.66;2.86;1.69;2.91;0;0;0
Plus;Slimpie;wk 34 20;11760;1.66;2.85;1.69;2.91;0;5;0
Plus;Slimpie;wk 35 20;9880;1.72;2.97;1.68;2.89;0;0;0
Plus;Slimpie;wk 36 20;9195;1.74;2.99;1.67;2.88;0;0;0
Plus;Slimpie;wk 37 20;9318;1.74;2.99;1.73;2.98;0;0;0
Plus;Slimpie;wk 38 20;13922;1.57;2.7;1.72;2.97;0;0;0
Plus;Slimpie;wk 39 20;37807;1.27;2.2;1.73;2.99;62;0;96
Plus;Slimpie;wk 40 20;7847;1.62;2.79;1.74;3;0;7;0
Plus;Slimpie;wk 41 20;7426;1.64;2.83;1.73;2.99;0;0;0
Plus;Slimpie;wk 42 20;7997;1.65;2.84;1.68;2.9;0;0;0
Plus;Slimpie;wk 43 20;8220;1.61;2.77;1.65;2.85;0;0;0
Plus;Slimpie;wk 44 20;8871;1.6;2.76;1.64;2.83;0;0;0
Plus;Slimpie;wk 45 20;8985;1.6;2.76;1.64;2.84;0;0;0
Plus;Slimpie;wk 46 20;8897;1.6;2.76;1.64;2.83;0;0;0
Plus;Slimpie;wk 47 20;8883;1.6;2.76;1.61;2.77;0;0;0
Plus;Slimpie;wk 48 20;9293;1.59;2.74;1.6;2.76;0;0;0
Plus;Slimpie;wk 49 20;8470;1.59;2.74;1.6;2.76;0;0;0
Plus;Slimpie;wk 50 20;8689;1.59;2.74;1.6;2.76;0;0;0
Plus;Slimpie;wk 51 20;9547;1.59;2.74;1.6;2.76;0;0;0
Plus;Slimpie;wk 52 20;7192;1.59;2.74;1.59;2.74;0;0;0
Plus;Teisseire;wk 01 17;1970;2.69;4.04;2.69;3.98;0;0;0
Plus;Teisseire;wk 02 17;2095;2.69;3.98;2.69;4.03;0;0;0
Plus;Teisseire;wk 03 17;2110;2.68;3.97;2.71;3.9;0;0;0
Plus;Teisseire;wk 04 17;2057;2.69;4.02;2.71;4.17;0;0;0
Plus;Teisseire;wk 05 17;2157;2.68;3.99;2.71;4.02;0;0;0
Plus;Teisseire;wk 06 17;2063;2.67;4.1;2.69;3.84;0;0;0
Plus;Teisseire;wk 07 17;2174;2.7;4.18;2.68;3.96;0;0;0
Plus;Teisseire;wk 08 17;2238;2.71;4.18;2.69;3.85;0;0;0
Plus;Teisseire;wk 09 17;2163;2.72;4.1;2.71;3.95;0;0;0
Plus;Teisseire;wk 10 17;2275;2.72;4.07;2.73;3.98;0;0;0
Plus;Teisseire;wk 11 17;2195;2.66;4.11;2.59;4.04;0;0;0
Plus;Teisseire;wk 12 17;2228;2.69;4.12;2.71;3.93;0;0;0
Plus;Teisseire;wk 13 17;2484;2.69;4.13;2.72;4.13;0;0;0
Plus;Teisseire;wk 14 17;2467;2.71;4.17;2.69;4.18;0;0;0
Plus;Teisseire;wk 15 17;1930;2.69;4.36;2.71;4.21;0;0;0
Plus;Teisseire;wk 16 17;2674;2.69;4.24;2.73;4.14;0;0;0
Plus;Teisseire;wk 17 17;2884;2.67;4.14;2.71;4.23;0;0;0
Plus;Teisseire;wk 18 17;2977;2.65;4.25;2.6;4.39;0;4;0
Plus;Teisseire;wk 19 17;2988;2.68;4.18;2.67;4.3;0;0;0
Plus;Teisseire;wk 20 17;3213;2.71;4.14;2.72;4.11;0;0;0
Plus;Teisseire;wk 21 17;4510;2.7;4.23;2.71;4.16;0;0;0
Plus;Teisseire;wk 22 17;3986;2.7;4.3;2.7;4.27;0;0;0
Plus;Teisseire;wk 23 17;3409;2.71;4.27;2.71;4.29;0;0;0
Plus;Teisseire;wk 24 17;3769;2.71;4.23;2.71;4.27;0;0;0
Plus;Teisseire;wk 25 17;4547;2.71;4.2;2.71;4.28;0;0;0
Plus;Teisseire;wk 26 17;3120;2.7;4.26;2.7;4.24;0;0;0
Plus;Teisseire;wk 27 17;3832;2.7;4.26;2.7;4.2;0;0;0
Plus;Teisseire;wk 28 17;3243;2.67;4.27;2.66;4.34;0;0;0
Plus;Teisseire;wk 29 17;3840;2.59;4.2;2.5;3.79;0;0;0
Plus;Teisseire;wk 30 17;3002;2.56;4.08;2.5;3.96;0;0;0
Plus;Teisseire;wk 31 17;2825;2.66;4.27;2.58;4.08;0;0;0
Plus;Teisseire;wk 32 17;2866;2.62;4.09;2.44;3.8;0;0;0
Plus;Teisseire;wk 33 17;2796;2.68;4.18;2.58;3.93;0;0;0
Plus;Teisseire;wk 34 17;3314;2.7;4.18;2.65;4.28;0;0;0
Plus;Teisseire;wk 35 17;3029;2.69;4.13;2.69;4.14;0;0;0
Plus;Teisseire;wk 36 17;2633;2.66;4.16;2.67;4.13;0;0;0
Plus;Teisseire;wk 37 17;2552;2.72;4.14;2.73;4.13;0;0;0
Plus;Teisseire;wk 38 17;2454;2.73;4.23;2.76;4.21;0;0;0
Plus;Teisseire;wk 39 17;2714;2.73;4.28;2.78;4.33;0;0;0
Plus;Teisseire;wk 40 17;2396;2.72;4.2;2.81;4.29;0;0;0
Plus;Teisseire;wk 41 17;2348;2.71;4.24;2.75;4.2;0;0;0
Plus;Teisseire;wk 42 17;2534;2.72;4.23;2.74;4.35;0;0;0
Plus;Teisseire;wk 43 17;2492;2.72;4.24;2.73;4.24;0;0;0
Plus;Teisseire;wk 44 17;2411;2.72;4.22;2.74;4.3;0;0;0
Plus;Teisseire;wk 45 17;3349;2.41;3.56;2.66;4.05;0;0;0
Plus;Teisseire;wk 46 17;12665;2;2.78;2.69;4.23;97;10;70
Plus;Teisseire;wk 47 17;2631;2.42;3.77;2.75;4.35;0;9;0
Plus;Teisseire;wk 48 17;2143;2.59;3.99;2.72;4.14;0;4;0
Plus;Teisseire;wk 49 17;2101;2.68;4.1;2.7;4.19;0;0;0
Plus;Teisseire;wk 50 17;2059;2.68;4.21;2.69;3.99;0;0;0
Plus;Teisseire;wk 51 17;2662;2.72;4.15;2.7;4.23;0;0;0
Plus;Teisseire;wk 52 17;1785;2.72;4.19;2.71;4.15;0;0;0
Plus;Teisseire;wk 01 18;2085;2.73;4.21;2.69;4.12;0;0;0
Plus;Teisseire;wk 02 18;2408;2.72;4.29;2.7;4.27;0;0;0
Plus;Teisseire;wk 03 18;2478;2.75;4.28;2.73;4.1;0;0;0
Plus;Teisseire;wk 04 18;2641;2.78;4.25;2.72;4.2;0;0;0
Plus;Teisseire;wk 05 18;2991;2.78;4.25;2.75;4.22;0;0;0
Plus;Teisseire;wk 06 18;2873;2.78;4.26;2.76;4.28;0;0;0
Plus;Teisseire;wk 07 18;2940;2.78;4.22;2.76;4.19;0;0;0
Plus;Teisseire;wk 08 18;3074;2.78;4.31;2.77;4.11;0;0;0
Plus;Teisseire;wk 09 18;2947;2.78;4.21;2.77;4.23;0;0;0
Plus;Teisseire;wk 10 18;3261;2.78;4.28;2.77;4.3;0;0;0
Plus;Teisseire;wk 11 18;3004;2.78;4.18;2.78;4.18;0;0;0
Plus;Teisseire;wk 12 18;2957;2.77;4.19;2.78;4.18;0;0;0
Plus;Teisseire;wk 13 18;3004;2.74;4.2;2.78;4.25;0;7;0
Plus;Teisseire;wk 14 18;3047;2.74;4.21;2.77;4.15;0;0;0
Plus;Teisseire;wk 15 18;3330;2.71;4.18;2.77;4.18;0;0;0
Plus;Teisseire;wk 16 18;4356;2.7;4.19;2.78;4.14;0;0;0
Plus;Teisseire;wk 17 18;3558;2.7;4.27;2.77;4.05;0;0;0
Plus;Teisseire;wk 18 18;3723;2.68;4.2;2.72;4.16;0;0;0
Plus;Teisseire;wk 19 18;4321;2.69;4.19;2.79;4.1;0;0;0
Plus;Teisseire;wk 20 18;4127;2.68;4.25;2.85;4.27;0;0;0
Plus;Teisseire;wk 21 18;5137;2.67;4.16;2.68;4.09;0;0;0
Plus;Teisseire;wk 22 18;5420;2.67;4.17;2.67;4.08;0;0;0
Plus;Teisseire;wk 23 18;4580;2.68;4.23;2.7;4.13;0;0;0
Plus;Teisseire;wk 24 18;3808;2.71;4.25;2.71;4.17;0;0;0
Plus;Teisseire;wk 25 18;3387;2.71;4.27;2.69;4.3;0;0;0
Plus;Teisseire;wk 26 18;6048;2.42;3.74;2.69;4.29;0;0;0
Plus;Teisseire;wk 27 18;21047;2;2.89;2.71;4.21;95;0;42
Plus;Teisseire;wk 28 18;4184;2.56;4.31;2.66;4.28;0;2;0
Plus;Teisseire;wk 29 18;4911;2.68;4.39;2.68;4.22;0;0;0
Plus;Teisseire;wk 30 18;6089;2.69;4.31;2.68;4.3;0;0;0
Plus;Teisseire;wk 31 18;5696;2.7;4.24;2.68;4.39;0;0;0
Plus;Teisseire;wk 32 18;6567;2.43;3.66;2.65;4.2;0;0;0
Plus;Teisseire;wk 33 18;18589;2.01;2.83;2.71;4.2;80;0;95
Plus;Teisseire;wk 34 18;3597;2.57;3.98;2.66;4.14;0;5;0
Plus;Teisseire;wk 35 18;2868;2.71;4.38;2.72;4.31;0;5;0
Plus;Teisseire;wk 36 18;2856;2.69;4.25;2.71;4.24;0;0;0
Plus;Teisseire;wk 37 18;2893;2.7;4.2;2.73;4.23;0;0;0
Plus;Teisseire;wk 38 18;3044;2.7;4.25;2.74;4.31;0;0;0
Plus;Teisseire;wk 39 18;6020;1.99;2.89;2.81;4.43;0;0;0
Plus;Teisseire;wk 40 18;26695;1.44;2.02;2.73;4.38;85;0;96
Plus;Teisseire;wk 41 18;3040;2.29;3.6;2.62;4.23;0;13;0
Plus;Teisseire;wk 42 18;2669;2.61;4.19;2.74;4.37;0;2;0
Plus;Teisseire;wk 43 18;2643;2.62;4.11;2.76;4.35;0;2;0
Plus;Teisseire;wk 44 18;2498;2.65;4.17;2.72;4.22;0;3;0
Plus;Teisseire;wk 45 18;2904;2.67;4.15;2.66;4.23;0;5;0
Plus;Teisseire;wk 46 18;2856;2.66;4.05;2.73;4.21;0;0;0
Plus;Teisseire;wk 47 18;2913;2.67;4.11;2.68;4.15;0;0;0
Plus;Teisseire;wk 48 18;2868;2.68;4.06;2.68;4.06;0;0;0
Plus;Teisseire;wk 49 18;2642;2.67;4.1;2.68;4.09;0;0;0
Plus;Teisseire;wk 50 18;2601;2.67;4.1;2.63;4.21;0;0;0
Plus;Teisseire;wk 51 18;2957;2.69;4.08;2.67;3.99;0;0;0
Plus;Teisseire;wk 52 18;2268;2.69;4.16;2.65;4.19;0;0;0
Plus;Teisseire;wk 01 19;2725;2.72;4.21;2.66;4.23;0;0;0
Plus;Teisseire;wk 02 19;2939;2.71;4.21;2.64;4.05;0;0;0
Plus;Teisseire;wk 03 19;3245;2.59;4.09;2.72;4.15;0;0;0
Plus;Teisseire;wk 04 19;6040;2.05;3.3;2.74;4.1;53;0;43
Plus;Teisseire;wk 05 19;3130;2.72;4.25;2.73;4.37;0;0;0
Plus;Teisseire;wk 06 19;2802;2.72;4.28;2.73;4.13;0;0;0
Plus;Teisseire;wk 07 19;2920;2.74;4.31;2.72;4.33;0;0;0
Plus;Teisseire;wk 08 19;3147;2.75;4.33;2.74;4.29;0;0;0
Plus;Teisseire;wk 09 19;3422;2.75;4.33;2.74;4.26;0;0;0
Plus;Teisseire;wk 10 19;3282;2.75;4.27;2.77;4.28;0;0;0
Plus;Teisseire;wk 11 19;3196;2.77;4.25;2.74;4.21;0;0;0
Plus;Teisseire;wk 12 19;3243;2.76;4.21;2.76;4.26;0;0;0
Plus;Teisseire;wk 13 19;3316;2.77;4.21;2.77;4.2;0;0;0
Plus;Teisseire;wk 14 19;3558;2.75;4.22;2.79;4.22;0;0;0
Plus;Teisseire;wk 15 19;3542;2.74;4.27;2.75;4.23;0;0;0
Plus;Teisseire;wk 16 19;4165;2.73;4.22;2.77;4.2;0;0;0
Plus;Teisseire;wk 17 19;3639;2.72;4.32;2.74;4.33;0;0;0
Plus;Teisseire;wk 18 19;3175;2.72;4.32;2.74;4.32;0;0;0
Plus;Teisseire;wk 19 19;8376;1.92;2.71;2.65;4.03;0;0;0
Plus;Teisseire;wk 20 19;44924;1.47;1.99;2.23;3.24;100;5;88
Plus;Teisseire;wk 21 19;4737;2.33;3.61;2.28;3.34;0;10;0
Plus;Teisseire;wk 22 19;4383;2.66;4.3;2.3;3.76;0;0;0
Plus;Teisseire;wk 23 19;4291;2.79;4.33;2.6;3.76;0;2;0
Plus;Teisseire;wk 24 19;3784;2.85;4.4;2.64;4.1;0;0;0
Plus;Teisseire;wk 25 19;5267;2.86;4.34;2.81;4.15;0;0;0
Plus;Teisseire;wk 26 19;6454;2.87;4.37;2.86;4.35;0;0;0
Plus;Teisseire;wk 27 19;4485;2.81;4.44;2.79;4.27;0;0;0
Plus;Teisseire;wk 28 19;5679;2.48;3.72;2.83;4.32;0;0;0
Plus;Teisseire;wk 29 19;20379;2;2.78;2.83;4.39;90;0;100
Plus;Teisseire;wk 30 19;8546;2.44;3.64;2.71;4.14;0;10;0
Plus;Teisseire;wk 31 19;4108;2.74;4.32;2.79;4.28;0;2;0
Plus;Teisseire;wk 32 19;3853;2.79;4.38;2.76;4.22;0;0;0
Plus;Teisseire;wk 33 19;8359;2;2.86;2.77;4.34;0;0;0
Plus;Teisseire;wk 34 19;38958;1.56;2.13;2.73;4.17;81;0;53
Plus;Teisseire;wk 35 19;5916;2.42;3.6;2.68;4.16;0;7;0
Plus;Teisseire;wk 36 19;3219;2.79;4.28;2.71;4.14;0;0;0
Plus;Teisseire;wk 37 19;3033;2.87;4.37;2.76;4.32;0;0;0
Plus;Teisseire;wk 38 19;4937;2.44;3.54;2.87;4.27;0;0;0
Plus;Teisseire;wk 39 19;19930;2;2.73;2.81;4.28;72;13;53
Plus;Teisseire;wk 40 19;3469;2.48;3.73;2.85;4.45;0;10;0
Plus;Teisseire;wk 41 19;2947;2.78;4.17;2.79;4.32;0;6;0
Plus;Teisseire;wk 42 19;2956;2.82;4.27;2.78;4.26;0;3;0
Plus;Teisseire;wk 43 19;3093;2.88;4.24;2.79;4.14;0;0;0
Plus;Teisseire;wk 44 19;3439;2.86;4.21;2.84;4.28;0;0;0
Plus;Teisseire;wk 45 19;3062;2.86;4.27;2.85;4.26;0;0;0
Plus;Teisseire;wk 46 19;3089;2.86;4.24;2.85;4.19;0;0;0
Plus;Teisseire;wk 47 19;3247;2.88;4.22;2.88;4.2;0;0;0
Plus;Teisseire;wk 48 19;3305;2.89;4.24;2.88;4.22;0;0;0
Plus;Teisseire;wk 49 19;3153;2.89;4.22;2.86;4.22;0;0;0
Plus;Teisseire;wk 50 19;2984;2.89;4.23;2.9;4.21;0;0;0
Plus;Teisseire;wk 51 19;3125;2.89;4.23;2.88;4.21;0;0;0
Plus;Teisseire;wk 52 19;2604;2.89;4.26;2.9;4.2;0;0;0
Plus;Teisseire;wk 01 20;3115;2.88;4.25;2.93;4.24;0;0;0
Plus;Teisseire;wk 02 20;11096;1.89;2.62;2.8;4.19;0;0;0
Plus;Teisseire;wk 03 20;54656;1.51;2.07;2.83;4.27;80;1;48
Plus;Teisseire;wk 04 20;4003;2.42;3.63;2.8;4.18;0;3;0
Plus;Teisseire;wk 05 20;3058;2.88;4.38;2.82;4.2;0;0;0
Plus;Teisseire;wk 06 20;2937;2.87;4.46;2.91;4.32;0;0;0
Plus;Teisseire;wk 07 20;2986;2.88;4.45;2.9;4.53;0;0;0
Plus;Teisseire;wk 08 20;3241;2.86;4.44;2.88;4.46;0;0;0
Plus;Teisseire;wk 09 20;3490;2.92;4.3;2.93;4.38;0;0;0
Plus;Teisseire;wk 10 20;3590;2.92;4.33;2.96;4.4;0;0;0
Plus;Teisseire;wk 11 20;5764;2.94;4.27;2.96;4.29;0;0;0
Plus;Teisseire;wk 12 20;7390;2.55;3.58;2.92;4.28;0;0;0
Plus;Teisseire;wk 13 20;21780;2;2.7;2.93;4.26;100;0;0
Plus;Teisseire;wk 14 20;3813;2.7;3.74;2.98;4.22;0;0;0
Plus;Teisseire;wk 15 20;4275;2.88;4.07;2.92;4.18;0;0;0
Plus;Teisseire;wk 16 20;4090;2.92;4.15;3;4.19;0;0;0
Plus;Teisseire;wk 17 20;4607;2.93;4.18;2.94;4.17;0;0;0
Plus;Teisseire;wk 18 20;3954;2.92;4.23;2.9;4.22;0;0;0
Plus;Teisseire;wk 19 20;4467;2.93;4.19;2.94;4.12;0;0;0
Plus;Teisseire;wk 20 20;4217;2.94;4.2;2.93;4.21;0;0;0
Plus;Teisseire;wk 21 20;4822;2.93;4.19;2.93;4.21;0;0;0
Plus;Teisseire;wk 22 20;5323;2.89;4.17;2.92;4.16;0;0;0
Plus;Teisseire;wk 23 20;5391;2.88;4.16;2.9;4.19;0;0;0
Plus;Teisseire;wk 24 20;5258;2.82;4.16;2.93;4.28;0;0;0
Plus;Teisseire;wk 25 20;9614;2.46;3.58;2.93;4.3;0;0;0
Plus;Teisseire;wk 26 20;38754;2;2.8;2.91;4.27;100;0;77
Plus;Teisseire;wk 27 20;3926;2.83;4.5;2.77;4.25;0;0;0
Plus;Teisseire;wk 28 20;4282;2.78;4.25;2.73;3.91;0;0;0
Plus;Teisseire;wk 29 20;4726;2.86;4.46;2.62;4.08;0;0;0
Plus;Teisseire;wk 30 20;4765;2.85;4.55;2.84;4.33;0;0;0
Plus;Teisseire;wk 31 20;7872;2.44;3.73;2.77;4.34;0;0;0
Plus;Teisseire;wk 32 20;28806;2.01;2.88;2.91;4.71;92;0;98
Plus;Teisseire;wk 33 20;8245;2.82;4.33;2.85;4.49;0;3;0
Plus;Teisseire;wk 34 20;6069;2.89;4.48;2.89;4.57;0;6;0
Plus;Teisseire;wk 35 20;4564;2.91;4.49;2.91;4.57;0;0;0
Plus;Teisseire;wk 36 20;4132;2.91;4.54;2.9;4.55;0;2;0
Plus;Teisseire;wk 37 20;12633;1.97;2.82;2.9;4.48;0;0;0
Plus;Teisseire;wk 38 20;49978;1.55;2.18;2.87;4.54;78;0;54
Plus;Teisseire;wk 39 20;3798;2.71;4.27;2.9;4.56;0;0;0
Plus;Teisseire;wk 40 20;3572;2.82;4.36;3;4.63;0;2;0
Plus;Teisseire;wk 41 20;3469;2.85;4.39;2.92;4.64;0;2;0
Plus;Teisseire;wk 42 20;3562;2.83;4.39;2.87;4.41;0;3;0
Plus;Teisseire;wk 43 20;3846;2.85;4.33;2.87;4.36;0;0;0
Plus;Teisseire;wk 44 20;4009;2.88;4.33;2.89;4.35;0;0;0
Plus;Teisseire;wk 45 20;3903;2.9;4.3;2.9;4.27;0;0;0
Plus;Teisseire;wk 46 20;3833;2.88;4.37;2.88;4.35;0;0;0
Plus;Teisseire;wk 47 20;3892;2.89;4.35;2.9;4.28;0;0;0
Plus;Teisseire;wk 48 20;12714;1.92;2.72;2.82;4.17;0;0;0
Plus;Teisseire;wk 49 20;59437;1.53;2.11;2.85;4.29;78;0;61
Plus;Teisseire;wk 50 20;3549;2.52;3.84;2.71;4.05;0;5;0
Plus;Teisseire;wk 51 20;3664;2.8;4.26;2.81;4.21;0;0;0
Plus;Teisseire;wk 52 20;2937;2.88;4.31;2.87;4.3;0;0;0
Coop;PrivateLabel;wk 01 17;9135;1.63;1.97;1.64;1.98;0;0;0
Coop;PrivateLabel;wk 02 17;9975;1.64;1.97;1.6;1.91;0;0;0
Coop;PrivateLabel;wk 03 17;10161;1.61;1.93;1.62;1.94;0;6;0
Coop;PrivateLabel;wk 04 17;10471;1.64;1.97;1.61;1.92;0;0;0
Coop;PrivateLabel;wk 05 17;10736;1.6;1.92;1.61;1.94;0;5;0
Coop;PrivateLabel;wk 06 17;9034;1.5;1.78;1.53;1.82;0;0;0
Coop;PrivateLabel;wk 07 17;10581;1.56;1.87;1.61;1.94;0;0;0
Coop;PrivateLabel;wk 08 17;19548;1.61;2.02;1.62;1.94;63;3;86
Coop;PrivateLabel;wk 09 17;9921;1.58;1.89;1.62;1.94;0;6;0
Coop;PrivateLabel;wk 10 17;10754;1.58;1.9;1.56;1.86;0;0;0
Coop;PrivateLabel;wk 11 17;21336;1.52;1.91;1.62;1.93;69;11;89
Coop;PrivateLabel;wk 12 17;10923;1.53;1.82;1.56;1.84;0;2;0
Coop;PrivateLabel;wk 13 17;9951;1.44;1.7;1.57;1.87;0;0;0
Coop;PrivateLabel;wk 14 17;11162;1.51;1.79;1.52;1.8;0;0;0
Coop;PrivateLabel;wk 15 17;10891;1.53;1.83;1.55;1.85;0;0;0
Coop;PrivateLabel;wk 16 17;18236;1.47;1.83;1.53;1.8;50;4;66
Coop;PrivateLabel;wk 17 17;9877;1.52;1.82;1.54;1.82;0;10;0
Coop;PrivateLabel;wk 18 17;10482;1.52;1.82;1.54;1.85;0;7;0
Coop;PrivateLabel;wk 19 17;11277;1.52;1.82;1.54;1.83;0;5;0
Coop;PrivateLabel;wk 20 17;12650;1.52;1.81;1.53;1.83;0;0;0
Coop;PrivateLabel;wk 21 17;15432;1.53;1.83;1.5;1.77;0;0;0
Coop;PrivateLabel;wk 22 17;15615;1.55;1.85;1.48;1.75;0;0;0
Coop;PrivateLabel;wk 23 17;12488;1.53;1.83;1.54;1.85;0;0;0
Coop;PrivateLabel;wk 24 17;13620;1.52;1.82;1.58;1.91;0;0;0
Coop;PrivateLabel;wk 25 17;16782;1.51;1.81;1.47;1.74;0;0;0
Coop;PrivateLabel;wk 26 17;12053;1.53;1.84;1.49;1.79;0;0;0
Coop;PrivateLabel;wk 27 17;11397;1.4;1.65;1.46;1.73;0;0;0
Coop;PrivateLabel;wk 28 17;12047;1.52;1.82;1.49;1.77;0;0;0
Coop;PrivateLabel;wk 29 17;13187;1.48;1.77;1.52;1.82;0;0;0
Coop;PrivateLabel;wk 30 17;10452;1.48;1.76;1.54;1.83;0;6;0
Coop;PrivateLabel;wk 31 17;10327;1.48;1.77;1.5;1.79;0;0;0
Coop;PrivateLabel;wk 32 17;12542;1.55;1.97;1.53;1.92;0;0;0
Coop;PrivateLabel;wk 33 17;11813;1.46;1.85;1.48;1.85;0;0;0
Coop;PrivateLabel;wk 34 17;14325;1.53;1.93;1.45;1.81;0;0;0
Coop;PrivateLabel;wk 35 17;15232;1.54;1.94;1.49;1.84;0;0;0
Coop;PrivateLabel;wk 36 17;13969;1.56;2;1.46;1.82;0;0;0
Coop;PrivateLabel;wk 37 17;13333;1.57;2.02;1.54;1.95;0;0;0
Coop;PrivateLabel;wk 38 17;19639;1.6;2.06;1.63;2.08;78;0;81
Coop;PrivateLabel;wk 39 17;12804;1.58;2.04;1.6;2.06;0;0;0
Coop;PrivateLabel;wk 40 17;11266;1.49;1.9;1.57;2.01;0;0;0
Coop;PrivateLabel;wk 41 17;12380;1.52;1.95;1.57;2;0;0;0
Coop;PrivateLabel;wk 42 17;11573;1.59;2.05;1.61;2.07;0;0;0
Coop;PrivateLabel;wk 43 17;12185;1.59;2.05;1.59;2.05;0;0;0
Coop;PrivateLabel;wk 44 17;14929;1.7;2.2;1.6;2.05;0;0;0
Coop;PrivateLabel;wk 45 17;12746;1.56;2;1.58;2.02;0;0;0
Coop;PrivateLabel;wk 46 17;13230;1.58;2.03;1.53;1.97;0;0;0
Coop;PrivateLabel;wk 47 17;22111;1.53;2;1.61;2.07;83;0;82
Coop;PrivateLabel;wk 48 17;12634;1.56;2.01;1.56;2.03;0;4;0
Coop;PrivateLabel;wk 49 17;12655;1.56;2.02;1.56;1.97;0;0;0
Coop;PrivateLabel;wk 50 17;14000;1.56;2.02;1.58;2.03;0;0;0
Coop;PrivateLabel;wk 51 17;13052;1.51;1.95;1.6;2.08;0;0;0
Coop;PrivateLabel;wk 52 17;8780;1.6;2.07;1.59;2.1;0;0;0
Coop;PrivateLabel;wk 01 18;10117;1.57;2.03;1.55;1.99;0;0;0
Coop;PrivateLabel;wk 02 18;12166;1.6;2.07;1.57;2.03;0;0;0
Coop;PrivateLabel;wk 03 18;12630;1.59;2.05;1.57;2.04;0;0;0
Coop;PrivateLabel;wk 04 18;11381;1.51;1.95;1.48;1.89;0;0;0
Coop;PrivateLabel;wk 05 18;12413;1.58;2.03;1.6;2.1;0;0;0
Coop;PrivateLabel;wk 06 18;12577;1.59;2.06;1.59;2.07;0;0;0
Coop;PrivateLabel;wk 07 18;12905;1.59;2.06;1.57;2.04;0;6;0
Coop;PrivateLabel;wk 08 18;30505;1.39;1.83;1.56;2.01;100;0;11
Coop;PrivateLabel;wk 09 18;12267;1.57;2.03;1.52;1.99;0;1;0
Coop;PrivateLabel;wk 10 18;13185;1.57;2.03;1.57;2.01;0;0;0
Coop;PrivateLabel;wk 11 18;13125;1.58;2.04;1.5;1.92;0;0;0
Coop;PrivateLabel;wk 12 18;13486;1.59;2.04;1.57;2.03;0;1;0
Coop;PrivateLabel;wk 13 18;13176;1.6;2.06;1.6;2.06;40;0;78
Coop;PrivateLabel;wk 14 18;12706;1.58;2.03;1.58;2.02;0;7;0
Coop;PrivateLabel;wk 15 18;12423;1.5;1.92;1.58;2.06;0;5;0
Coop;PrivateLabel;wk 16 18;16224;1.56;1.97;1.51;1.89;0;5;0
Coop;PrivateLabel;wk 17 18;13722;1.58;2.02;1.6;2.06;0;0;0
Coop;PrivateLabel;wk 18 18;12034;1.59;2.03;1.55;1.98;0;0;0
Coop;PrivateLabel;wk 19 18;15129;1.55;1.96;1.55;1.95;0;0;0
Coop;PrivateLabel;wk 20 18;15926;1.54;1.95;1.56;1.97;0;0;0
Coop;PrivateLabel;wk 21 18;15438;1.46;1.82;1.58;1.99;0;0;0
Coop;PrivateLabel;wk 22 18;18142;1.55;1.95;1.51;1.89;0;6;0
Coop;PrivateLabel;wk 23 18;17293;1.55;1.96;1.54;1.94;0;4;0
Coop;PrivateLabel;wk 24 18;15881;1.54;1.95;1.55;1.95;0;4;0
Coop;PrivateLabel;wk 25 18;14969;1.53;1.94;1.54;1.94;0;0;0
Coop;PrivateLabel;wk 26 18;17619;1.54;1.95;1.47;1.84;0;0;0
Coop;PrivateLabel;wk 27 18;17047;1.5;1.89;1.5;1.89;0;0;0
Coop;PrivateLabel;wk 28 18;15213;1.57;1.99;1.62;2.08;0;0;0
Coop;PrivateLabel;wk 29 18;19173;1.55;1.95;1.52;1.91;0;5;0
Coop;PrivateLabel;wk 30 18;34204;1.44;1.85;1.55;1.94;77;0;64
Coop;PrivateLabel;wk 31 18;19747;1.54;1.94;1.53;1.94;0;11;0
Coop;PrivateLabel;wk 32 18;17299;1.52;1.92;1.5;1.86;0;3;0
Coop;PrivateLabel;wk 33 18;17089;1.43;1.82;1.43;1.8;0;26;0
Coop;PrivateLabel;wk 34 18;14993;1.41;1.79;1.51;1.91;0;28;0
Coop;PrivateLabel;wk 35 18;14281;1.51;1.93;1.55;1.98;0;9;0
Coop;PrivateLabel;wk 36 18;15356;1.53;1.94;1.52;1.9;0;10;0
Coop;PrivateLabel;wk 37 18;14929;1.51;1.92;1.49;1.9;0;2;0
Coop;PrivateLabel;wk 38 18;15515;1.52;1.94;1.46;1.87;0;2;0
Coop;PrivateLabel;wk 39 18;14146;1.58;2.03;1.55;2.01;0;5;0
Coop;PrivateLabel;wk 40 18;13889;1.6;2.06;1.55;1.97;0;0;0
Coop;PrivateLabel;wk 41 18;14885;1.56;2.02;1.54;1.96;0;0;0
Coop;PrivateLabel;wk 42 18;13583;1.47;1.88;1.49;1.89;0;0;0
Coop;PrivateLabel;wk 43 18;13596;1.54;1.99;1.58;2.05;0;0;0
